2024:07:19 23:02:10Z,34.00000000000
2024:07:19 23:02:11Z,34.00000000000
2024:07:19 23:02:12Z,34.00000000000
2024:07:19 23:02:13Z,32.00000000000
2024:07:19 23:02:14Z,31.00000000000
2024:07:19 23:02:15Z,31.00000000000
2024:07:19 23:02:16Z,32.00000000000
2024:07:19 23:02:17Z,32.00000000000
2024:07:19 23:02:18Z,31.00000000000
2024:07:19 23:02:19Z,30.00000000000
2024:07:19 23:02:20Z,28.00000000000
2024:07:19 23:02:21Z,27.00000000000
2024:07:19 23:02:22Z,28.00000000000
2024:07:19 23:02:23Z,28.00000000000
2024:07:19 23:02:24Z,28.00000000000
2024:07:19 23:02:25Z,28.00000000000
2024:07:19 23:02:26Z,28.00000000000
2024:07:19 23:02:27Z,29.00000000000
2024:07:19 23:02:28Z,28.00000000000
2024:07:19 23:02:29Z,28.00000000000
2024:07:19 23:02:30Z,28.00000000000
2024:07:19 23:02:31Z,28.00000000000
2024:07:19 23:02:32Z,28.00000000000
2024:07:19 23:02:33Z,29.00000000000
2024:07:19 23:02:34Z,30.00000000000
2024:07:19 23:02:35Z,29.00000000000
2024:07:19 23:02:36Z,30.00000000000
2024:07:19 23:02:37Z,30.00000000000
2024:07:19 23:02:38Z,30.00000000000
2024:07:19 23:02:39Z,29.00000000000
2024:07:19 23:02:40Z,29.00000000000
2024:07:19 23:02:41Z,30.00000000000
2024:07:19 23:02:42Z,31.00000000000
2024:07:19 23:02:43Z,31.00000000000
2024:07:19 23:02:44Z,32.00000000000
2024:07:19 23:02:45Z,32.00000000000
2024:07:19 23:02:46Z,32.00000000000
2024:07:19 23:02:47Z,32.00000000000
2024:07:19 23:02:48Z,33.00000000000
2024:07:19 23:02:49Z,33.00000000000
2024:07:19 23:02:50Z,33.00000000000
2024:07:19 23:02:51Z,33.00000000000
2024:07:19 23:02:52Z,33.00000000000
2024:07:19 23:02:53Z,31.00000000000
2024:07:19 23:02:54Z,31.00000000000
2024:07:19 23:02:55Z,32.00000000000
2024:07:19 23:02:56Z,32.00000000000
2024:07:19 23:02:57Z,33.00000000000
2024:07:19 23:02:58Z,32.00000000000
2024:07:19 23:02:59Z,30.00000000000
2024:07:19 23:03:00Z,28.00000000000
2024:07:19 23:03:01Z,25.00000000000
2024:07:19 23:03:02Z,22.00000000000
2024:07:19 23:03:03Z,19.00000000000
2024:07:19 23:03:04Z,19.00000000000
2024:07:19 23:03:05Z,22.00000000000
2024:07:19 23:03:06Z,23.00000000000
2024:07:19 23:03:07Z,23.00000000000
2024:07:19 23:03:08Z,21.00000000000
2024:07:19 23:03:09Z,22.00000000000
2024:07:19 23:03:10Z,23.00000000000
2024:07:19 23:03:11Z,25.00000000000
2024:07:19 23:03:12Z,27.00000000000
2024:07:19 23:03:13Z,29.00000000000
2024:07:19 23:03:14Z,30.00000000000
2024:07:19 23:03:15Z,30.00000000000
2024:07:19 23:03:16Z,30.00000000000
2024:07:19 23:03:17Z,29.00000000000
2024:07:19 23:03:18Z,29.00000000000
2024:07:19 23:03:19Z,30.00000000000
2024:07:19 23:03:20Z,29.00000000000
2024:07:19 23:03:21Z,29.00000000000
